,tgde,tgdu,Qe,Qu,Qf,ReRefIndx,ExtCoeff,AtnuCnstNm,AtnuCnstdB,PhsCnst,PhsVel,Res,React,Condt,Skd,Eddy
5.800000000000004,0.37266534074023294,-0.016761419329543302,0.37266534074023294,-0.016761419329543302,-0.017550804219788992,3.0419863530645146,0.5221188774893611,369.7808533850827,3278.4326724097373,63.46825451467855,574184291.9788103,1146.0084723340788,196.69800838047246,1.0519961852171107,2.704304430166424,-0.0028326797533856276
5.900000000000004,0.3812012534022556,-0.01824602707474992,0.3812012534022556,-0.018246027074749916,-0.01916326832067733,3.042774779240087,0.5316403833227518,376.25387806543756,3335.8217324628017,65.73991520047295,563900838.620079,1146.305496374343,200.28504825770645,1.0940949699301394,2.657779914832084,-0.0030336933115774163
6.000000000000004,0.38841972765762733,-0.02044226044226066,0.3884197276576273,-0.02044226044226066,-0.021577889792480185,3.0416829216488823,0.537865202304889,382.4937605815957,3391.143782065158,67.6369264039042,557374704.1364884,1145.8941605217537,202.630126264085,1.1330338284188881,2.6144217319505123,-0.003348445608887902
6.100000000000005,0.3966957277865501,-0.02270259599249839,0.3966957277865501,-0.02270259599249839,-0.024080717195757346,3.0383276133610133,0.5449701515789963,388.43969201478217,3443.8596966400173,69.67255173724472,550108032.7635953,1144.6301141787064,205.30677603124394,1.1766230079126998,2.5744022059464116,-0.0036736127213015035
6.200000000000005,0.4092038234789082,-0.028562927700089325,0.40920382347890816,-0.028562927700089325,-0.030706262396512998,3.0357660580223236,0.5521978169464312,394.4747011919903,3497.365363804043,71.75390483834542,542907720.3850715,1143.6650986330142,208.02965667070893,1.232956481411057,2.535016813444017,-0.004569001113354211
6.300000000000004,0.4209612709652952,-0.032286906417643986,0.4209612709652952,-0.032286906417643986,-0.03496895705207397,3.031567861137143,0.5613191664994432,400.2828738597984,3548.85992569611,74.11559279253733,534085553.9809852,1142.083510604489,211.4659455470025,1.2834401971192206,2.49823328776803,-0.005091303179593094
6.400000000000005,0.4297204489410253,-0.0364000000000002,0.42972044894102523,-0.0364000000000002,-0.03976865271960157,3.022063118094408,0.564732334603306,405.3616602932446,3593.8878367606717,75.74985294166342,530857610.99652296,1138.5027857786333,212.75178943666577,1.3277742958409036,2.4669328600948233,-0.005687500000000028
6.500000000000005,0.4415849578959515,-0.04355260510963606,0.4415849578959515,-0.043552605109636065,-0.0483181207732691,3.01786693663586,0.5683698771398038,411.1237907439548,3644.9741938810143,77.4289865459986,527460145.3346534,1136.9219570224154,214.12216197666834,1.3842841243767787,2.432357412813391,-0.006739489827095004
6.600000000000005,0.4523610336493779,-0.049238220159419276,0.4523610336493779,-0.049238220159419276,-0.0552522740490482,3.0077462132281205,0.5716170774111794,416.04881526702,3688.6388702995678,79.06937320621616,524463788.5168559,1133.1091737205654,215.3454807527743,1.4294838648599033,2.4035641090774416,-0.007527329621421447
6.700000000000005,0.461846968160144,-0.05461928934010172,0.461846968160144,-0.05461928934010172,-0.06194508501455558,2.9984841025922875,0.5737099384695016,421.0519846478935,3732.9963696500663,80.56127694522925,522550574.59831154,1129.6198558774176,216.13392495530636,1.4765634276514488,2.375003649101082,-0.008276276890688944
